question,retreived chunk,context,answer,source
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"should be determined. Copy of pharmacy's valid license. Copy of valid license of hospital/one-day surgery clinic. Copy of valid license of pharmacist/doctor in charge. Form for the custody of narcotic drugs. Official letter from the medical director, listing the narcotic drug requirements, including their purpose, type and quantities, the pharmacist/doctor in charge of custody of the narcotics, and the activities and operations performed by the hospital/day surgery clinic. Copy of trade license of the hospital/day surgery clinic. Copy of Chamber of Commerce membership. Copy of the commercial license of the hospital/day surgery clinic. Completed copy of Form F6, ""Approval/determination or modification of quotas of drugs"", signed by the pharmacist/doctor in charge or, in their absence, the supervising pharmacist/doctor, and stamped by the applicant. Copy of the UAE ID of the pharmacist/doctor in charge. Copy of the UAE ID of the medical director. Fee of AED100. Previous approval in case",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"Request to determine or modify the Narcotic drugs quotas of a Private Health or Pharmaceutical Institution Start Service Bookmark service Service completion duration One hour View more Service fees Application Fee AED100 About the Service Application for approval to determine narcotic drugs quotas for new establishments or to modify narcotic drugs quotas for establishments already registered at MOHAP, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete Form F6 (APPROVE/ ADJUST NARCOTIC QUOTA), and attach the relevant documents. 2 Request will be endorsed. 3 The customer will pay the submission fee. 4 The MOH&P officer will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"Approve narcotic drugs for internal pharmacies at private hospitals Start Service Bookmark service Service completion duration One hour View more Service fees Application Fee AED100 About the Service This service allows submitting a request to obtain approval to determine narcotic drugs quotas for new establishments or to modify narcotic drugs quotas of establishments already registered at MOHAP, for use within the establishment, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete the form F6 (Approve/Adjust Narcotic Quota), and attach the relevant documents. 2 The request will be endorsed by the employee concerned. 3 The customer shall pay the submission fee. 4 The employee concerned will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae MOHAP Smart App Support controlledchemicals@mohap.gov.ae Payment channels E- Payment Target audience Pharmacies within hospitals One day surgery centers Resources Form RDC-NP-F06 NARCOTIC QUOTA ADJUST Infographic_Approve narcotic drugs for internal pharmacies at private hospitals Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-007-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 8 Required Documents A copy of valid license of the hospital/one-day surgery clinic. A copy of valid license of the pharmacy. A copy of valid,This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,"Approve narcotic drugs for internal pharmacies at private hospitals Start Service Bookmark service Service completion duration One hour View more Service fees Application Fee AED100 About the Service This service allows submitting a request to obtain approval to determine narcotic drugs quotas for new establishments or to modify narcotic drugs quotas of establishments already registered at MOHAP, for use within the establishment, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete the form F6 (Approve/Adjust Narcotic Quota), and attach the relevant documents. 2 The request will be endorsed by the employee concerned. 3 The customer shall pay the submission fee. 4 The employee concerned will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service",This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,completion duration 3 to 5 working days Service fees Application Fee AED100 Service channels MOHAP Website MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae MOHAP Smart App Support controlledchemicals@mohap.gov.ae Payment channels E- Payment Target audience One Day Surgery Centers Internal Pharmacies in the Hospitals Resources Form RDC-NP-F01 Narcotic appli-private-hosp Form RDC-NP-F02 Signature approval Form RDC-NP-F03 Signature approval for Q Infographic_Approve narcotic drugs for one day surgery centers Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-005-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 27 Required Documents The quantities of drugs expected to be used annually should be determined. Copy of pharmacy's valid license. Copy of valid license of hospital/one-day surgery clinic. Copy of,This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,"Approve narcotic drugs for one day surgery centers Start Service Bookmark service Service completion duration 3 to 5 working days View more Service fees Application Fee AED100 About the Service Application for approval of narcotic drugs quotas for new establishments or to modify narcotic drugs quotas of establishments already registered at MOHAP, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete Form F6 (APPROVE/ ADJUST NARCOTIC QUOTA), and attach the relevant documents. 2 Request will be endorsed. 3 The customer will pay the submission fees. 4 The MOHAP officer will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration 3 to 5 working days Service fees Application Fee AED100 Service channels MOHAP Website MOHAP Smart App",This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,"Request to determine or modify the Narcotic drugs quotas of a Private Health or Pharmaceutical Institution Start Service Bookmark service Service completion duration One hour View more Service fees Application Fee AED100 About the Service Application for approval to determine narcotic drugs quotas for new establishments or to modify narcotic drugs quotas for establishments already registered at MOHAP, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete Form F6 (APPROVE/ ADJUST NARCOTIC QUOTA), and attach the relevant documents. 2 Request will be endorsed. 3 The customer will pay the submission fee. 4 The MOH&P officer will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100",This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"Appeal Against Medical Licensing Committee Decisions Start Service Bookmark service Service completion duration 30 working days View more Service fees Free About the Service This service enables the owners of medical and pharmaceutical establishments, and members of their medical and technical teams, to appeal the decisions of the Medical Licensing Committee. Service Process 1 An appeal against the decision of the Medical or Pharmaceutical Licensing Committee should be submitted to the Office of the Minister of Health and Prevention. 2 The appeal will then be transferred to the Public Health Policy and Licensing Sector (Health Governance Section). 3 The relevant documents will be submitted to the Grievance Committee. 4 A letter of response to the appeal will be sent after it has been studied by the Grievance Committee. Conditions & Requirements Appeals may be lodged within 15 days from the date of receiving the decision of the Medical Licensing Committee. Service completion duration",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"lodged within 15 days from the date of receiving the decision of the Medical Licensing Committee. Service completion duration 30 working days Service fees Free Service channels Service Centers Service locations Customer Happiness Center, Ministry of Health and Prevention office, Dubai, Muhaisnah 2 from Sunday to Thursday (7:00 am - 15:30 pm) Medical areas related to MOHAP in Sharjah and the northern emirates: from Sunday to Thursday (7:30 am to 14:30 pm) Payment channels E- Payment Target audience Companies and investors in the health, health products and pharmaceutical sectors Resources Appeal Against Medical Licensing Committee Decisions Department name Empowerment & Health Compliance Sector name Health Regulation Main service Control and Inspection Service Code 110-07-006-006 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Required Documents A letter of appeal addressed to the Minister of Health and Prevention, and no other agent",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"Type Auxiliary Required Documents A letter of appeal addressed to the Minister of Health and Prevention, and no other agent or person. All documents related to the grievance must be submitted, namely: Letter of grievance. Decision of the Medical Licensing Committee. Subject (Medical Complaint or Inspection Report). Documents and evidence related to the subject.",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"requirements of other entities (such as the Ministry of Human Resources and Emiratisation). In case of referral from the Dubai Health Authority and Department of Health Abu Dhabi, the license must be valid or have been renewed or canceled for a period no longer than 6 months, failing which the referral will not be valid and the applicant will be required to take the examinations. Examinations may be attempted a maximum of three times. The certificates are valid for 5 years. Service completion duration The time required to complete the service is 30 working days, allocated as follows: Submission of required documents via the website: 30 to 45 minutes Issue of link to pay the certificate verification fees (DataFlow): 7 working days Issue of Dataflow approval of personal profile: 7 working days Profile referral to specialists for document verification and referral to examinations: 7 working days Submission and activation of Prometric exam link to book examination dates: 2 working days",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"with the translated copy. In the case of transfer from the Abu Dhabi Department of Health or the Dubai Health Authority, the license must be valid, and if it is not renewed or canceled, it must not exceed a period of 6 months, and in the case of exceeding 6 months in one day, the transfer is not made and the applicant is subject to the prescribed exams. Experience is calculated from the date of issuance of the license. For more information about the approval of the scientific certificate for the target specialty, read the Handbook of Unified Standards for Licensing Practitioners of Health Professions (PQR). FAQ’s How many trials are available to pass the prescribed exams? 3 times only. Service completion duration 5 working days (from the date of completing the requirements and conditions until the approval of the ministry's employee) Service fees Application fees: (AED 500) Verification of scientific certificates ('Data Flow') click here Service channels MOHAP Website:",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"for the service In order to get this service, The father must apply for it within 3 months from the date of the baby's birth He must be a UAE National and his wife should be added to the family data He must have a verified account on UAE Pass The baby should have been born at one of the hospitals that provide the Mabrouk Ma Yak service (PDF, 1 MB) And, the following documents should have been submitted while opening a file in the hospital: Valid Emirates ID of both parents Family data Marriage certificate (only if the woman is delivering for the first time). Service steps Follow these steps to get the identification documents for a newborn Emirati: Inform the hospital that you wish to avail the Mabrouk Ma Yak service You will receive an SMS confirming completion of the procedure. The SMS will include a link to complete your request online Log in to the Mabrouk Ma Yak Service portal and fill in the newborn baby's name and upload his/her photo Apply for paternity and maternity leaves","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"Registered Medical Product Directory Log out Digital ParticipationAbout MohapServices Services Services for input text Input text result Relevant result for input text Search Digital ParticipationAbout MohapServices Home About Us Projects & Initiatives Mabrouk Ma Yak Published Monday, 10 January 2022 Share What is Mabrouk Ma Yak? Mabrouk Ma Yak is an integrated eService for newborn Emiratis. Under this eService, newborn Emiratis can get: a birth certificate  his/her name added in the family data his/her passport an Emirates Identity card thiqa (insurance) health card (optional). In addition, his/her name will be registered in the population register. Parents will have an option to apply for paternity and maternity leaves and child allowance to Federal Authority for Government Human Resources (applicable only for employees of the federal government). Pre-requisites for the service In order to get this service, The father must apply for it within 3 months from the date of the baby's","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"Ma Yak Service portal and fill in the newborn baby's name and upload his/her photo Apply for paternity and maternity leaves and child allowance (this is optional and applicable only to employees of the federal government) Choose either ‘home delivery’ or ‘collect from service centre’ for receiving the document pay fees online you will receive an SMS after the documents are ready. Note: if you had chosen ‘collect from service centre’, then please visit General Directorate of Residency and Foreigners’ Affairs along with the original family data. If you had chosen ‘home delivery’, then the documents will be delivered at the home address mentioned while submitting the application. Entities participating in the service The service is provided as a consequence of cooperation among Federal Authority for Identity, Citizenship, Customs & Port Security, Ministry of Health and Prevention, Ministry of Finance, Telecommunications and Digital Government Regulatory Authority, Dubai Health Authority,","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"to any other services Service Bundle This service is not linked to any bundles Number of Users 8 Number of Transactions 41 Notes None Required Documents Academic qualification recognized according to the Guide to the Unified Standards for Licensing Health Professions The duration of practical experience corresponding to the field of specialization according to the Guide to Unified Standards for Licensing Health Professions A professional license corresponding to the period of work experience A certificate of good professional conduct issued at the same place where the professional license was issued A valid passport Passport and family book for citizens The applicant’s birth certificate and the mother’s family book for children of female citizens For more information, refer to the Handbook of Unified Standards for Practitioners of Health Practitioners Licensing (PQR)","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"and Prevention, Ministry of Finance, Telecommunications and Digital Government Regulatory Authority, Dubai Health Authority, Emirates Post, Emirates Health Services, Federal Authority for Government Human Resources and other federal and local entities. Useful links: Mabrouk Ma Yak FAQs Mabrouk Ma Yak User Guide Related Initiatives 01/08/2024 UAE Legislation 15/07/2024 National Survey for Health and Nutrition 2024 13/06/2024 Zero Bureaucracy Programme Did you find the content useful ? Give us your feedback so we can improve your experience Yes No Thank you for your feedback. Help us improve MOHAP website Give us your feedback so we can improve your experience Thank you for your feedback. An error occurred during saving your comment. Please check entered info and submit again.","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be licensed by the Ministry of Health and Prevention for more than 3 months The customer must not have been sentenced for a medical offense or violation that prohibits the issuance of the certificate The certificate is valid for 6 months from the date of issuance Medical staff in the private sector: For the pharmacist or assistant pharmacist: A letter of experience from the employer, certified by the Department of Medicine in the Ministry of Health and Prevention For the manual license: specifying the purpose of the application (issue of a good professional conduct certificate) Medical staff in the government sector: The customer must have evaluation certificate or licensed by the Ministry of Health and Prevention FAQ’s How long will the certificate be valid? The certificate is valid for 6 months from the date of issue Service completion duration 3 working days",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"Issue a Good Standing Certificate for a Health Professional Start Service Bookmark service Service completion duration 3 working days View more Service fees Nursing professionals, medical professionals and d... Pharmacists and assistant pharmacists: AED 300 About the Service This service allows medical staff from public and private sectors to apply for certificate of good professional conduct Service Process 1 Login to the MoHAP website or smart app using the UAE PASS to apply for the service 2 Submit the required documents as per the type of sector, and pay the required amount 3 If the conditions are met, the applicant will receive the certificate by email It can be downloaded from the website or smart app as well Conditions & Requirements Good standing certificate will not be issued to a trainee, a visitor, or to who only has an initial license Good standing certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"be given to take up the exams, or an exemption from exams will be given in accordance with the terms and requirements of the exemption). 4 If you pass the exams (or in case of being exempt from the exams), the evaluation certificate will be issued and sent via email. 5 In case of failure, the exam can be retaken (maximum number of attempts is 3 for each category). Conditions & Requirements There should be no interruption of practicing the profession for more than two years. The certificate must be accredited in the country. Pass the prescribed exams, if required. All documents submitted by Data Flow are checked and the result of the report must be positive. Certificates are accepted in Arabic or English only, and if they are in other languages, the certificate must be legally translated and duly certified, and the two original certificates must be uploaded with the translated copy. In the case of transfer from the Abu Dhabi Department of Health or the Dubai Health Authority, the",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"Type Variation Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Notes Please note that if the applicant works in one of the private outsourcing companies contracting with the Emirates Health Services Corporation, he must apply for a service card to obtain a certificate of good standing and professional conduct in the government sector Required Documents Medical staff in the private sector: A copy of medical profession practice card (electronic license issued by MOHAP) A copy of a valid passport A copy of a valid passport An experience certificate issued from the private medical facility, approved by the medical director In case of license cancellation please attach the cancellation letter from MOHAP Medical staff in the government sector: A letter of experience from the Department of Human Resources - Ministry of Health and Prevention or Emirates Health Services from Bayanati An electronic experience certificate",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"to any other services Service Bundle This service is not linked to any bundles Number of Users 8 Number of Transactions 41 Notes None Required Documents Academic qualification recognized according to the Guide to the Unified Standards for Licensing Health Professions The duration of practical experience corresponding to the field of specialization according to the Guide to Unified Standards for Licensing Health Professions A professional license corresponding to the period of work experience A certificate of good professional conduct issued at the same place where the professional license was issued A valid passport Passport and family book for citizens The applicant’s birth certificate and the mother’s family book for children of female citizens For more information, refer to the Handbook of Unified Standards for Practitioners of Health Practitioners Licensing (PQR)",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"of Health and have a valid license Service completion duration 15 working days Service fees Application: 100 AED Renewal of the registration of a medical device: 2,500 AED Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae - MOHAP Smart App Support smartservicessupport@mohap.gov.ae drugreg.inquiries@mohap.gov.ae Payment channels E- Payment Target audience Medical warehouses Local pharmaceutical manufacturers Resources Infographic - Renewal of Registration of Medical Equipment - PDF 417KB Drug Registration - External User Manual Help Manual Login User Manual Portal Manual Pricing Rules Department name Drug Sector name Health Regulation Main service Medical, Pharmaceutical and Drug Licencing and Registration Service Code 110-04-013-013 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Number of Transactions 181 Notes Marketing Authorization Holder companies must be",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"Registration of a Medical Equipment Start Service Bookmark service Service completion duration 45 working days View more Service fees Application: 100 AED Registration of a medical device: 5,000 AED About the Service This services allows the registration of medical equipment with the purpose of importing and trading them in UAE. Service Process 1 Login to the MoHAP website or smart app using the UAE PASS 2 Submit the request through the electronic service and complete the payment to meet all conditions 3 The competent technical committees will deliberate the registration of products and recommendations shall be submitted to the competent ministerial committee 4 Letters shall be addressed to the concerned companies stating the committee's decisions 5 The customer shall follow up with the Analysis Section of at the Drug Department 6 The company should complete the requirements and submit them via electronic service 7 The relevant technical and ministerial committees will re-deliberate",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"to Business Sub Service Type Auxiliary Number of Transactions 181 Notes Marketing Authorization Holder companies must be registered by MOHAP before they could register their products. Required Documents The application form of renewing the registration of medical equipment and reagents The original registration certificate of the product issued previously by the Drug Control Department A valid manufacturing certificate of the factory issued by MOHAP Certificate of free sale/ registration issued by the competent authorities in the country of origin A copy of all minor changes certificates issued by the Drug Control Department and certificates of quality conformity/ marketing authorization, such as EC, 510 (K), PMA as per the classification of the equipment, i.e. Class I, II, III, IV Post-marketing monitoring requirements Providing 3 samples (as per equipment type), certificate of analysis (as per equipment type), external and internal covers and brochures Acknowledgment of the company",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"Website MOHAP Mobile App Service locations Mohab Website MOHAP Smart Application Support smartservicessupport@mohap.gov.ae drugreg.inquiries@mohap.gov.ae Payment channels E- Payment Target audience Medical warehouses Local pharmaceutical manufacturers Marketing offices Resources Pricing Rules Drug Registration - External User Manual Help Manual Login User Manual Portal Manual Infographic - Registration of a Medical Equipment - PDF 420KB.pdf Department name Drug Sector name Health Regulation Main service Medical, Pharmaceutical and Drug Licencing and Registration Service Code 110-04-013-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Related Services This service is not linked with other services Service Bundle This service is not linked with any service packages Number of Users 83 Number of Transactions 468 Notes Marketing Authorization Holder companies must be registered by MOHAP before they could register their products.",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"Classification of a product Start Service Bookmark service Service completion duration 10 working days View more Service fees Classification of product Fees: AED 500 About the Service This service allows the classification of products of all types and forms based on Presentation /Composition / Use and Design. Requirements may vary based on the nature of the product, risk class and regulatory status. Service Process 1 Login to the MoHAP website or smart app using the UAE PASS 2 Fill the product details 3 Attach the required documents 4 Make payment & submit the application Conditions & Requirements The purpose of the Classification letter is to inform you about the laws governing your products within UAE. The classification letter identifies the product classification if the product needs or does not need registration by MOHAP. If it is determined that it needs registration by MOHAP, it must be registered in MOHAP according to the class identified in the classification letter.",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
Which regulatory entity must issue a radiation protection license for healthcare facilities in the UAE?,Regulations IVF Center Regulation Cardiac Catheterization Unit Regulation Clinical Laboratory Regulation Dental Laboratory Regulation Diagnostic Imaging Regulation Mobile Transportable And Reloadable Regulation Water Birthing Unit Regulation School Clinic Regulation Nursery Clinic checklist - Available in Arabic Nutrition Center Regulation - Available in Arabic Standard Submission Form DWG Standard Submission Form PDF Infographic - Issue a Health Facility License - PDF 462KB.pdf Department name Licensing and Accreditation Sector name Health Regulation Main service Medical Establishment Licencing and Registration Service Code 110-03-021-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Related Services Ministry of Interior: Owner's security clearance Economic Development Departments: Reserving the trade name MOHAP: Medical profession practicing license Federal Authority for Nuclear Regulation: Issuance of a radiation protection,Healthcare facilities requiring radiation services must obtain a license from the Federal Authority for Nuclear Regulation.,The Federal Authority for Nuclear Regulation must issue the radiation protection license.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
Which regulatory entity must issue a radiation protection license for healthcare facilities in the UAE?,"be approved and sent to the facility for online fee payment. 5 The customer (facility) must pay the fee through the website, after which the application will be automatically transferred to the Ministry of Health and Prevention. 6 The officer concerned will conduct the final review of the application with fee payment and accept the application. If the conditions are met, the initial license, renewal, cancellation, or change of title will be approved. 7 If the application requires a final license (issuance of a new license, re-licensing or transfer of a license), the customer (facility) must submit the required documents to the Ministry of Health and Prevention. 8 The employee concerned will approve the application, provided all the conditions are met, and issue the final license. Conditions & Requirements Each doctor is provided with two opportunities only Service completion duration 5 working days Service fees Application fees: AED 100 Licensing of a doctor or dentist to utilize the",Healthcare facilities requiring radiation services must obtain a license from the Federal Authority for Nuclear Regulation.,The Federal Authority for Nuclear Regulation must issue the radiation protection license.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
