question,retreived chunk,context,answer,source
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"Request to determine or modify the Narcotic drugs quotas of a Private Health or Pharmaceutical Institution Start Service Bookmark service Service completion duration One hour View more Service fees Application Fee AED100 About the Service Application for approval to determine narcotic drugs quotas for new establishments or to modify narcotic drugs quotas for establishments already registered at MOHAP, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete Form F6 (APPROVE/ ADJUST NARCOTIC QUOTA), and attach the relevant documents. 2 Request will be endorsed. 3 The customer will pay the submission fee. 4 The MOH&P officer will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"A copy of valid license of the hospital/one-day surgery clinic. A copy of valid license of the pharmacy. A copy of valid license of pharmacist/ one-day surgery clinic. Form for the custody of narcotic drugs. An official letter from the technical director of the hospital/day surgery clinic including the hospital's need for drugs, identification of the types and quantities of narcotic drugs (standard stock), drug concentration, number of hospital beds and operations performed with identification of the custodian of drugs. A copy of trade license of the hospital/one-day surgery clinic. A copy of chamber of commerce A copy of the commercial license of the hospital / day surgery clinic. Complete the Form of ""approval/determination or modification of quotas of the drugs"", it shall be signed by the pharmacist/ doctor in charge or the supervising pharmacist/doctor in case of holiday, and to be sealed by the requester (Form F6). A copy of the UAE ID for the pharmacist / doctor in charge. A",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae MOHAP Smart App Support controlledchemicals@mohap.gov.ae Payment channels E- Payment Target audience Pharmacies within hospitals One day surgery centers Resources Form RDC-NP-F06 NARCOTIC QUOTA ADJUST Infographic_Approve narcotic drugs for internal pharmacies at private hospitals Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-007-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 8 Required Documents A copy of valid license of the hospital/one-day surgery clinic. A copy of valid license of the pharmacy. A copy of valid,This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,"Approve narcotic drugs for internal pharmacies at private hospitals Start Service Bookmark service Service completion duration One hour View more Service fees Application Fee AED100 About the Service This service allows submitting a request to obtain approval to determine narcotic drugs quotas for new establishments or to modify narcotic drugs quotas of establishments already registered at MOHAP, for use within the establishment, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete the form F6 (Approve/Adjust Narcotic Quota), and attach the relevant documents. 2 The request will be endorsed by the employee concerned. 3 The customer shall pay the submission fee. 4 The employee concerned will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service",This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,completion duration 3 to 5 working days Service fees Application Fee AED100 Service channels MOHAP Website MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae MOHAP Smart App Support controlledchemicals@mohap.gov.ae Payment channels E- Payment Target audience One Day Surgery Centers Internal Pharmacies in the Hospitals Resources Form RDC-NP-F01 Narcotic appli-private-hosp Form RDC-NP-F02 Signature approval Form RDC-NP-F03 Signature approval for Q Infographic_Approve narcotic drugs for one day surgery centers Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-005-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 27 Required Documents The quantities of drugs expected to be used annually should be determined. Copy of pharmacy's valid license. Copy of valid license of hospital/one-day surgery clinic. Copy of,This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,"Approve narcotic drugs for one day surgery centers Start Service Bookmark service Service completion duration 3 to 5 working days View more Service fees Application Fee AED100 About the Service Application for approval of narcotic drugs quotas for new establishments or to modify narcotic drugs quotas of establishments already registered at MOHAP, in order to purchase narcotics from the local agent or MOHAP's central warehouses for use within the establishment. Service Process 1 The customer shall submit the request, complete Form F6 (APPROVE/ ADJUST NARCOTIC QUOTA), and attach the relevant documents. 2 Request will be endorsed. 3 The customer will pay the submission fees. 4 The MOHAP officer will approve and forward the approval to the customer via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration 3 to 5 working days Service fees Application Fee AED100 Service channels MOHAP Website MOHAP Smart App",This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
How many transactions were processed for the service 'Approve Narcotic Drugs for Internal Pharmacies at Private Hospitals' according to MOHAP records?,"and a substitute supervisor is appointed, the customer must fill out form F3 (NARCOTIC DRUGS STOCK HAND OVER). The narcotic drugs receipt form must be approved and signed by the appointed official. A delivery list of semi-controlled, controlled and narcotic drugs should accompany the form. Service completion duration 1 to 3 working days Service fees Free Service channels MOHAP Website MOHAP Smart App MOHAP Website - www.mohap.gov.ae MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae MOHAP Smart App Support controlledchemicals@mohap.gov.ae Payment channels E- Payment Target audience Pharmacies within hospitals One day surgery centers Resources Form RDC-NP-F01 Narcotic appli-private-hosp Form RDC-NP-F02 Signature approval Form RDC-NP-F03 Signature approval for Q Infographic_Request handover of narcotics custody among pharmacists Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code",This service allows hospitals and day surgery centers to apply for approval to purchase narcotic drugs.,There were 8 transactions processed for this service according to MOHAP records.,https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"Appeal Against Medical Licensing Committee Decisions Start Service Bookmark service Service completion duration 30 working days View more Service fees Free About the Service This service enables the owners of medical and pharmaceutical establishments, and members of their medical and technical teams, to appeal the decisions of the Medical Licensing Committee. Service Process 1 An appeal against the decision of the Medical or Pharmaceutical Licensing Committee should be submitted to the Office of the Minister of Health and Prevention. 2 The appeal will then be transferred to the Public Health Policy and Licensing Sector (Health Governance Section). 3 The relevant documents will be submitted to the Grievance Committee. 4 A letter of response to the appeal will be sent after it has been studied by the Grievance Committee. Conditions & Requirements Appeals may be lodged within 15 days from the date of receiving the decision of the Medical Licensing Committee. Service completion duration",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"lodged within 15 days from the date of receiving the decision of the Medical Licensing Committee. Service completion duration 30 working days Service fees Free Service channels Service Centers Service locations Customer Happiness Center, Ministry of Health and Prevention office, Dubai, Muhaisnah 2 from Sunday to Thursday (7:00 am - 15:30 pm) Medical areas related to MOHAP in Sharjah and the northern emirates: from Sunday to Thursday (7:30 am to 14:30 pm) Payment channels E- Payment Target audience Companies and investors in the health, health products and pharmaceutical sectors Resources Appeal Against Medical Licensing Committee Decisions Department name Empowerment & Health Compliance Sector name Health Regulation Main service Control and Inspection Service Code 110-07-006-006 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Required Documents A letter of appeal addressed to the Minister of Health and Prevention, and no other agent",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"Type Auxiliary Required Documents A letter of appeal addressed to the Minister of Health and Prevention, and no other agent or person. All documents related to the grievance must be submitted, namely: Letter of grievance. Decision of the Medical Licensing Committee. Subject (Medical Complaint or Inspection Report). Documents and evidence related to the subject.",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,Accreditation Sector name Health Regulation Main service Licensing of medical professions Service Code 110-40-008-039 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 868 Number of Transactions 2855 Notes None Required Documents A letter requesting cancellation of the license submitted by the facility Copy of the last license Cancellation of the residence or business card,This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
What is the exact timeframe for submitting an appeal against a Medical Licensing Committee decision after receiving the decision?,"it is only granted in order to complete the procedures required to obtain the license. FAQ’s How can I get a letter of No objection/ to whom it may concern, to process transactions with other government entities? You can visit the Customer Happiness Center in the Medical District where the facility is located Service completion duration Approval of the application: 1 working day Final licensing: 2 working days Engineering team approval: Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to10 working days Service fees License Application Fees: AED 100 Initial Inspection Fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Verifying Site Plan Fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED2,000 General Clinic/Specialist Clinic/Medical",This service allows healthcare professionals and establishments to appeal against decisions made by the Medical Licensing Committee.,An appeal must be submitted within 15 days from the date of receiving the decision.,https://mohap.gov.ae/en/services/appeal-against-medical-licensing-committee-decisions
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"for the service In order to get this service, The father must apply for it within 3 months from the date of the baby's birth He must be a UAE National and his wife should be added to the family data He must have a verified account on UAE Pass The baby should have been born at one of the hospitals that provide the Mabrouk Ma Yak service (PDF, 1 MB) And, the following documents should have been submitted while opening a file in the hospital: Valid Emirates ID of both parents Family data Marriage certificate (only if the woman is delivering for the first time). Service steps Follow these steps to get the identification documents for a newborn Emirati: Inform the hospital that you wish to avail the Mabrouk Ma Yak service You will receive an SMS confirming completion of the procedure. The SMS will include a link to complete your request online Log in to the Mabrouk Ma Yak Service portal and fill in the newborn baby's name and upload his/her photo Apply for paternity and maternity leaves","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"Ma Yak Service portal and fill in the newborn baby's name and upload his/her photo Apply for paternity and maternity leaves and child allowance (this is optional and applicable only to employees of the federal government) Choose either ‘home delivery’ or ‘collect from service centre’ for receiving the document pay fees online you will receive an SMS after the documents are ready. Note: if you had chosen ‘collect from service centre’, then please visit General Directorate of Residency and Foreigners’ Affairs along with the original family data. If you had chosen ‘home delivery’, then the documents will be delivered at the home address mentioned while submitting the application. Entities participating in the service The service is provided as a consequence of cooperation among Federal Authority for Identity, Citizenship, Customs & Port Security, Ministry of Health and Prevention, Ministry of Finance, Telecommunications and Digital Government Regulatory Authority, Dubai Health Authority,","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"Registered Medical Product Directory Log out Digital ParticipationAbout MohapServices Services Services for input text Input text result Relevant result for input text Search Digital ParticipationAbout MohapServices Home About Us Projects & Initiatives Mabrouk Ma Yak Published Monday, 10 January 2022 Share What is Mabrouk Ma Yak? Mabrouk Ma Yak is an integrated eService for newborn Emiratis. Under this eService, newborn Emiratis can get: a birth certificate  his/her name added in the family data his/her passport an Emirates Identity card thiqa (insurance) health card (optional). In addition, his/her name will be registered in the population register. Parents will have an option to apply for paternity and maternity leaves and child allowance to Federal Authority for Government Human Resources (applicable only for employees of the federal government). Pre-requisites for the service In order to get this service, The father must apply for it within 3 months from the date of the baby's","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,linked to any bundles Number of Users 3532 Notes None Required Documents Valid assessment certificate Certificates of recent experience from the employer Certificate of good conduct Letter of authorization request from the facility Job offer List of doctors and technicians licensed to work in the facility Copy of valid passport Recent passport-size photo with white background Copy of valid residence license Copy of valid Emirates ID card Employment contract Business card Insurance against medical errors,"'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
Which document must be presented at the General Directorate of Residency and Foreigners’ Affairs if parents choose to collect the newborn’s documents through the 'Mabrouk Ma Yak' service in person?,"and Prevention, Ministry of Finance, Telecommunications and Digital Government Regulatory Authority, Dubai Health Authority, Emirates Post, Emirates Health Services, Federal Authority for Government Human Resources and other federal and local entities. Useful links: Mabrouk Ma Yak FAQs Mabrouk Ma Yak User Guide Related Initiatives 01/08/2024 UAE Legislation 15/07/2024 National Survey for Health and Nutrition 2024 13/06/2024 Zero Bureaucracy Programme Did you find the content useful ? Give us your feedback so we can improve your experience Yes No Thank you for your feedback. Help us improve MOHAP website Give us your feedback so we can improve your experience Thank you for your feedback. An error occurred during saving your comment. Please check entered info and submit again.","'Mabrouk Ma Yak' provides newborn Emiratis with multiple identification documents, including options for collection and delivery.",Parents must present the original family data at the General Directorate of Residency and Foreigners’ Affairs when collecting the newborn’s documents.,https://mohap.gov.ae/en/about-us/projects-and-initiatives/mabrouk-ma-yak
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be licensed by the Ministry of Health and Prevention for more than 3 months The customer must not have been sentenced for a medical offense or violation that prohibits the issuance of the certificate The certificate is valid for 6 months from the date of issuance Medical staff in the private sector: For the pharmacist or assistant pharmacist: A letter of experience from the employer, certified by the Department of Medicine in the Ministry of Health and Prevention For the manual license: specifying the purpose of the application (issue of a good professional conduct certificate) Medical staff in the government sector: The customer must have evaluation certificate or licensed by the Ministry of Health and Prevention FAQ’s How long will the certificate be valid? The certificate is valid for 6 months from the date of issue Service completion duration 3 working days",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"Issue a Good Standing Certificate for a Health Professional Start Service Bookmark service Service completion duration 3 working days View more Service fees Nursing professionals, medical professionals and d... Pharmacists and assistant pharmacists: AED 300 About the Service This service allows medical staff from public and private sectors to apply for certificate of good professional conduct Service Process 1 Login to the MoHAP website or smart app using the UAE PASS to apply for the service 2 Submit the required documents as per the type of sector, and pay the required amount 3 If the conditions are met, the applicant will receive the certificate by email It can be downloaded from the website or smart app as well Conditions & Requirements Good standing certificate will not be issued to a trainee, a visitor, or to who only has an initial license Good standing certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"be given to take up the exams, or an exemption from exams will be given in accordance with the terms and requirements of the exemption). 4 If you pass the exams (or in case of being exempt from the exams), the evaluation certificate will be issued and sent via email. 5 In case of failure, the exam can be retaken (maximum number of attempts is 3 for each category). Conditions & Requirements There should be no interruption of practicing the profession for more than two years. The certificate must be accredited in the country. Pass the prescribed exams, if required. All documents submitted by Data Flow are checked and the result of the report must be positive. Certificates are accepted in Arabic or English only, and if they are in other languages, the certificate must be legally translated and duly certified, and the two original certificates must be uploaded with the translated copy. In the case of transfer from the Abu Dhabi Department of Health or the Dubai Health Authority, the",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"send the DataFlow report. 4 Upon receipt of the report, the prescribed exams must be taken and the associated fee must be paid. 5 The assessment certificate will be issued upon completing all examinations. 6 In case of failure, the exam can be retaken (the maximum number of attempts is 3 for each category). Conditions & Requirements There may be no more than a two-year gap in applicant's work record. Refer to the Unified Healthcare Professional Qualification Requirements (PQR) Manual for verification of the required years of experience and conformity of scientific certificates. The certificate must be from a recognized university. Experience is calculated from the license issuance date. Non-citizen graduates of universities and colleges within the UAE must submit an experience certificate stamped by the Ministry of Health Training and Development Center as per Federal Law No. (7) of 1975 regarding the practice of medicine, or accredited by the Health Department in Dubai or Abu Dhabi,",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What are the exact conditions under which a good professional conduct certificate cannot be issued to a health professional?,"Federal Law No. (7) of 1975 regarding the practice of medicine, or accredited by the Health Department in Dubai or Abu Dhabi, indicating practical training as described in the Professional Qualifications Requirements (PQR) Manual. Graduates who are licensed by the following countries will be exempt from the exam: Canada, South Africa, USA, Ireland, Australia, New Zealand and Britain, as well as UAE citizens who live outside the country, served in MOHAP before 6/1993, and who passed the exam in the period from 1993 to 2011. A positive report from DataFlow. Certificates are accepted in Arabic or English. Certificates in other languages must be translated legally and duly attested. Certificates must be attested, however the client may apply for the exam without an attested certificate, provided it is attested upon issue of the license in accordance with the requirements of other entities (such as the Ministry of Human Resources and Emiratisation). In case of referral from the Dubai",This service provides good professional conduct certificates for health professionals under specific conditions.,"A good professional conduct certificate cannot be issued to a trainee, a visitor, someone with an initial license, or anyone not licensed by the Ministry of Health and Prevention.",https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"Registration of a Medical Equipment Start Service Bookmark service Service completion duration 45 working days View more Service fees Application: 100 AED Registration of a medical device: 5,000 AED About the Service This services allows the registration of medical equipment with the purpose of importing and trading them in UAE. Service Process 1 Login to the MoHAP website or smart app using the UAE PASS 2 Submit the request through the electronic service and complete the payment to meet all conditions 3 The competent technical committees will deliberate the registration of products and recommendations shall be submitted to the competent ministerial committee 4 Letters shall be addressed to the concerned companies stating the committee's decisions 5 The customer shall follow up with the Analysis Section of at the Drug Department 6 The company should complete the requirements and submit them via electronic service 7 The relevant technical and ministerial committees will re-deliberate",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"and have a valid license. FAQ’s What are the fees for the registration of a medical device? Application: AED100. Registration of a medical device: AED5,000. What is the average length of time for the registration of a medical device? 45 working days. What channels are available to apply for the registration of a medical device? MOHAP Website and Smart Application. What are the conditions and requirements for obtaining a medical device? Marketing Authorization Holder companies and product manufacturing sites must be registered in MOHAP prior to the registration of their products. The applicant must be a medical warehouse or marketing office licensed by the Ministry of Health and Prevention and must hold a valid license. Service completion duration 45 working days Service fees Application: 100 AED Registration of a medical device: 5,000 AED Service channels MOHAP Website MOHAP Mobile App Service locations Mohab Website MOHAP Smart Application Support smartservicessupport@mohap.gov.ae",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"of Health and have a valid license Service completion duration 15 working days Service fees Application: 100 AED Renewal of the registration of a medical device: 2,500 AED Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae - MOHAP Smart App Support smartservicessupport@mohap.gov.ae drugreg.inquiries@mohap.gov.ae Payment channels E- Payment Target audience Medical warehouses Local pharmaceutical manufacturers Resources Infographic - Renewal of Registration of Medical Equipment - PDF 417KB Drug Registration - External User Manual Help Manual Login User Manual Portal Manual Pricing Rules Department name Drug Sector name Health Regulation Main service Medical, Pharmaceutical and Drug Licencing and Registration Service Code 110-04-013-013 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Number of Transactions 181 Notes Marketing Authorization Holder companies must be",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,"Website MOHAP Mobile App Service locations Mohab Website MOHAP Smart Application Support smartservicessupport@mohap.gov.ae drugreg.inquiries@mohap.gov.ae Payment channels E- Payment Target audience Medical warehouses Local pharmaceutical manufacturers Marketing offices Resources Pricing Rules Drug Registration - External User Manual Help Manual Login User Manual Portal Manual Infographic - Registration of a Medical Equipment - PDF 420KB.pdf Department name Drug Sector name Health Regulation Main service Medical, Pharmaceutical and Drug Licencing and Registration Service Code 110-04-013-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Related Services This service is not linked with other services Service Bundle This service is not linked with any service packages Number of Users 83 Number of Transactions 468 Notes Marketing Authorization Holder companies must be registered by MOHAP before they could register their products.",This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
What is the service classification and service type for 'Registration of a Medical Equipment' under MOHAP?,Classfication Transactional Service Type Government to Business Sub Service Type Variation Related Services Medical Store licensing: related to licensing Department Local Manufacturer licensing Registration of a conventional pharmaceutical product is a pre-requisite for import service. Service Bundle This service is not linked with any service packages Number of Users 46 Number of Transactions 673 Notes Marketing Authorization Holder companies must be registered by MOHAP before they could register their products. Required Documents The required documents are to be submitted in accordance with the requirements of the standard technical file eCTD (Electronic Common Technical Document),This service allows businesses to register medical equipment for use in healthcare facilities.,The service classification is 'Transactional' and the service type is 'Government to Business.',https://mohap.gov.ae/en/services/registration-of-a-medical-equipment
Which regulatory entity must issue a radiation protection license for healthcare facilities in the UAE?,"facility Copy of the preventive safety agreement issued by the Civil Defense Copy of the agreement with the municipality for the disposal of medical waste Licenses of medical staff License of radiation protection (issued by the Federal Authority for Nuclear Regulation), if the facility includes a radiation section List of employees issued by Ministry of Human Resources and Emiratisation",Healthcare facilities requiring radiation services must obtain a license from the Federal Authority for Nuclear Regulation.,The Federal Authority for Nuclear Regulation must issue the radiation protection license.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
Which regulatory entity must issue a radiation protection license for healthcare facilities in the UAE?,Transactional Service Type Government to Business Sub Service Type Auxiliary Related Services Departments of Economic Development: Issuance of a commercial license Civil Defense: Issuance of the certificate of fulfillment of preventive safety conditions Federal Authority for Nuclear Regulation: Issuance of the radiation protection license Medical Waste Disposal Agreement from the authorities concerned in each emirate Service Bundle This service is not linked to any bundles. Number of Users 1424 Number of Transactions 1415 Notes None Required Documents External billboard of the facility Medical waste agreement List of medical equipment Price list of services License of radiation protection (issued by the Federal Authority for Nuclear Regulation) Trade license issued by the Department of Economic Development Certificate of preventive safety (issued by the Civil Defense) List of partners' names Internal regulations and rules of the facility Approved facility layout Recent license of the,Healthcare facilities requiring radiation services must obtain a license from the Federal Authority for Nuclear Regulation.,The Federal Authority for Nuclear Regulation must issue the radiation protection license.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
Which regulatory entity must issue a radiation protection license for healthcare facilities in the UAE?,name MOHAP: Medical profession practicing license Federal Authority for Nuclear Regulation: Issuance of a radiation protection license Civil Defense: Issuance of a certificate of civil defense Medical Waste Disposal Agreement from the authorities concerned in each emirate Service Bundle This service is not linked to any bundles Number of Users 11037 Number of Transactions 181 Notes None  Video tutorial of applying for this service View video Required Documents The following documents are required to be attached to the owner's page: A copy of the owner's passport A copy of the owner’s family book A copy of the Emirates ID Recent passport-size photos with white background A character reference (document available in Customer Happiness Centers) must be completed by the owner; licensing procedures will resume after the approval of the authority concerned Initial approval of inspection: An application letter from the owner requesting the license of the medical facility A letter addressed,Healthcare facilities requiring radiation services must obtain a license from the Federal Authority for Nuclear Regulation.,The Federal Authority for Nuclear Regulation must issue the radiation protection license.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
